Year,Province,District Name,Election,Party Number,Party Name,NOMOR.URUT,Candidate Name,"Candidate Gender L=Male, P=Female",District Number,Party,Candidate name,Candidate list position
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Buruh,"SIMON STEFANUS, M.Th.",2
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Garuda,SITI MAYSAROH,4
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PDIP,STEVANO RIZKI ADRANACUS,2
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Gelora,"SUHARJITO, S.H., M.Si.",1
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Ummat,SUMIYATI,2
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PKS,"TAUFIQ HAM, S.H., S.Pd.I.",5
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,PSI,TRI NUR WIJAYANTI,4
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PKB,USMAN HUSIN,1
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Golkar,"VHAYA AVER GRACE SODAKAIN, S.E.",6
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,PKS,"WAHIDAH, S.E.",3
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Demokrat,"WILLYBRODUS LAY, S.H.",3
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Nasdem,"Y JACKI ULY, S.I.K., M.H.",2
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Perindo,"YAFET YOSAFET WILBEN RISSY, S.H., M.Si., LL.M., Ph.D.",4
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,PKN,YENY S.Y. DETHAN,3
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Demokrat,"Yerak Almodat Bobilex Pakh, S.H., M.Kn.",7
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Golkar,"YESENIA IRENE LIYANTO, B.Arts., M.I.B.",3
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Garuda,YETER ANDERIAS TETTY,1
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Buruh,YOHANA DENGI WALU,5
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PPP,YOHANES SASON HELAN,5
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PDIP,"YOHANIS FRANSISKUS LEMA, S.IP., M.IP.",1
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PKN,YOHANIS GANNA TANGGELA,6
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PPP,YOHANIS TAFULI,7
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,Ummat,YUDA SULISTIYANTO,4
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,Buruh,"YULITA BHAYAWARLINDA DE HAAN, S.E.",4
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PAN,"YULIUS BOBO, S.E., M.M.",7
2024,NUSA TENGGARA TIMUR,,DPR,,,,,LAKI - LAKI,NUSA TENGGARA TIMUR II,PKN,YULIUS WIJAYANTO,1
2024,NUSA TENGGARA TIMUR,,DPR,,,,,PEREMPUAN,NUSA TENGGARA TIMUR II,PKN,YUNI LORENTIKA GINTING,7
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Buruh,Adam Malik Mambrasar,3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PBB,ALFRIDA YEIMO,3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Garuda,ALI SUHADA,3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Ummat,ANASTHASIA HUNAMFAY,2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Demokrat,"APEDIUS I. MOTE, S.T.",2
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PPP,"BADRIKA YELIPELE, S.Pd.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PDIP,BAHARUDIN FARAWOWAN,2
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Gerindra,"BINDU YULIANA IRIANI, S.E.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Gelora,CHARLES KOSSAY,2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PSI,"COSTANTIEN ANSANAY, S.H.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PSI,DANOER DORO WIDYAWAN,3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Ummat,DEDI SETIAWAN,3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Garuda,DEPI RAMADHANI,2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PDIP,"Dr. Drs. BENHUR TOMI MANO, M.M.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKS,"Dr. Drs. JOKO SUNARYO, M.Si.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Ummat,Dr. FRANS KAFIAR,1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Hanura,"Dr. KENIUS KOGOYA, S.P., M.Si.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Gelora,"Dr. MUHAMAD YAMIN NOCH, S.E., M.SA.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Buruh,"Dra. Milka Hernawati Reba, M.Pd.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Golkar,"Drs. ELIA IBRAHIM LOUPATTY, M.M.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PKS,"ERNI OKTORIANI M. RUMBEKWAN, S.Pd.",3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Gelora,FEBIOLA HEMBRING,3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKN,FRANGKY MIRINO,1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Perindo,FRED FERNANDUS ARONGGEAR,2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Buruh,"Frits Maurids Morin, S.Th.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PAN,"GASPER IFAN IMBIRI, S.E.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PBB,HONAILEKMA ASSO,1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Perindo,"INA KURNIA, S.E.",3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Golkar,"JACLEANA JOKU, S.E.",3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Hanura,JOHANNES MARKUS KABEY,2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKB,"KAREL INGGABOUW, S.Th.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PAN,"LUCKY RUDINI FONATABA, S.T. M.Sc.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKS,"M. DARWIS MASSI, S.E.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PBB,"MARTHA GIAY, S.Kom.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Nasdem,"MATHIUS AWOITAUW, S.E., M.Si.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Gerindra,"MEILAN M. AIPASSA, S.T.",3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Demokrat,"MELKIANUS LAVIANO DOOM, A.Md.",3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PSI,"MERIAN TODING, S.E.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKB,"MUAD AMSYARI, S.Pd.I.",3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PPP,"MURSANI, S.H., M.H.",2
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PPP,NURAENI,3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Perindo,"Pdt. Dr. EDIE RANTE TASAK, M.M.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Hanura,"RIYANTI PUSPITA SURIANI BONAI, S.S.",3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PDIP,RUTH NAOMI RUMKABU,3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Nasdem,"S OLVAH ALHAMID, S.E.",3
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PKB,"SELESTINA IMACULATA F. SANBEIN, S.Pd.",2
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PKN,SHATYANA FAJAR SARI,2
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,PAN,"SUKMAWATI SULTHAN, S.K.M.",3
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Nasdem,"TONNY TESAR, S.Sos.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Golkar,"WILLEM FRANS ANSANAY, S.H., M.Pd.",2
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Garuda,WILLY KURNIAWAN,1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,Gerindra,"YAN PERMENAS MANDENAS, S.Sos., M.Si.",1
2024,PAPUA,,DPR,,,,,PEREMPUAN,PAPUA,Demokrat,"YULCE WENDA, S.H.",1
2024,PAPUA,,DPR,,,,,LAKI - LAKI,PAPUA,PKN,YUSAK S. WONATOREY,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PKS,ABDUL KARIM ANGGILULI,2
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PKB,"ANGGRAENI, S.K.M.",2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Ummat,"ARIF BUDIMAN, S.H., S.Sos., M.Si.",2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Demokrat,"ARIFIN, S.E.",1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PBB,ARIS MARYANI,1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Garuda,BRIAN MARCELIUS RUMY,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Gelora,CHARLOS CHRISTOFOR MARYEN,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Nasdem,CHEROLINE CHRISYE MAKALEW,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PSI,DEWI BUDIYANTI,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Perindo,DIMAS HADITYO KURNIA PUTRA,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Golkar,"Dr. Drs. MOHAMMAD USWANAS, M.Si.",3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Nasdem,"Dr. MERVIN SADIPUN KOMBER, S.T., S.E., M.M.",3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PAN,"dr. ROSALINE IRENE RUMASEUW, M.Kes.",1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Ummat,Dr. SUHARDI SOMOMOELJONO,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Golkar,drg. ALFONS MANIBUI,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PDIP,"Drs. MATIAS MAIRUMA, M.M.",2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Perindo,Drs. SOLEMAN SIKIRIT,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Gerindra,"ETHA BULO, S.H.",2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PPP,"FAJAR KUKUH SIGIT CAHYONO, S.Hut.",3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PKB,"GANI BULO, S.E.",3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PAN,GREEZ NATALIA,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PKS,"H. MUGIYONO, S.Hut.",1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PBB,HAMDANI ABD. RAHIM,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PBB,HIDAYATULLAH NASRI,2
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PDIP,"IDA NOVELINA, S.E.",3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Hanura,INDORANY YESENIA YULFANDA TATIORIM,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Hanura,"ISMET INUNI MAU, S.H., M.H., M.M.Pd.",3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Gerindra,JULYMEN A.S. MUMU,3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Ummat,JUNITA DOMA THERESSA MAMBOR,1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Hanura,"LEVINUS WANGGAI, S.I.P.",1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PSI,MARIA TRIANAWATI A.W.,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Garuda,MAX HANS LEFAAN,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PKN,ML. TUMINAH,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Gerindra,MOHAMAD LAKOTANI,1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PAN,MUHAMMAD REZA,3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PKS,"NOOR AENI, S.P.",3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Buruh,NUR ABIDIN ALKAAFI,3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Buruh,NUR SALDI RUMBOUW,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Buruh,"NURYASIN, S.H.",1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PDIP,OBET RUMBRUREN,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Gelora,PUTRI RAHMADANI RASYID,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Demokrat,"ROBERTH R.A. RUMBEKWAN, S.H., M.H.",3
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Golkar,"ROMA MEGAWANTY P, S.Kom., M.Si.",1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Garuda,SARTIKA SARI,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Nasdem,"SAUL RANTE LEMBANG, S.T., M.M.",2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PKB,SIUS DOWANSIBA,1
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Perindo,SOFYA ELY,2
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,Demokrat,"SUNTRYSKA R.V. PURBA, S.H.",2
2024,PAPUA BARAT,,DPR,,,,,PEREMPUAN,PAPUA BARAT,PPP,SURIANI,2
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PPP,TAMIRUDDIN,1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PSI,WAWAN SETIAWAN,1
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,Gelora,YAN ARWAM,3
2024,PAPUA BARAT,,DPR,,,,,LAKI - LAKI,PAPUA BARAT,PKN,YOHANES ORUN,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PPP,ABDUL AZIZ LA ODE,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PKS,ABDUL KARIM WASARAKA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PKN,AGUSTINA DOMINGGAS E.N.,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PKB,"AGUSTINUS BIAY, S.Kom., M.M.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Perindo,ALNES HENFIE RIRUMA,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Gerindra,"AMINADAB ASMURUF, S.I.P., M.Si.",3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Ummat,AMIR MUSA,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Garuda,BASIRON,1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PKB,"CHRISTINA ELLA YONATAN, S.H.",3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Golkar,"Dr. Drs. BERNARD SAGRIM, M.M.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PAN,"dr. FELIKS DUWIT, Sp.PD., M.Sc., M.P.H., FINASIM.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PAN,dr. ZACKYA YAHYA,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Hanura,"Drs. M. ALI KASTELLA, M.M.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PKS,Drs. SETIYO HASTIARWO,2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Garuda,"EVA SRI UTAMI, A.Md.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Demokrat,FAUJIA HELGA Br. TAMPUBOLON,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PKB,"GUY JAMES KIPUW, S.E.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PBB,H. DAGA LOJI,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PAN,"HAMZAH IBNU, S.H.",3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PDIP,HARVEY B. MALAIHOLLO,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Gerindra,"IQBAL MUDAHAR, S.H.I.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Gelora,"Ir. FARIED DESEMBARDI, S.T., M.T.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PKS,"KANDHI TILWIDANI RENLEEUW, S.Sos.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Ummat,KHOIRI YATUSHOLIKHAH,3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PDIP,Letjen. TNI (Purn.) JOPPYE ONESIMUS WAYANGKAU,1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PBB,M. AZRUL SALEH RUMATA,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PPP,M. SYAHRIL WASAHUA,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Perindo,MELIANUS ULIMPA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Demokrat,MUHAMMAD SAID,2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PSI,MURTIANA SHARA DEVI,2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Nasdem,NAMIRA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Demokrat,NYATARAHARJA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Gerindra,"OKTASARI SABIL, S.Sos., M.Si.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Garuda,RENDI WIJAYA KUSUMA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Golkar,"RHIDIAN YASMINTA WASARAKA, S.Kom., M.Si.",3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Nasdem,"RICO SIA, M.Si.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Golkar,"ROBERT JOPPY KARDINAL, S.A.B.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Gelora,"ROSMINI DJAMALUDDIN, B.Sc., S.Sos., S.H.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Hanura,SALOMINA MOIFILIT,2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PDIP,SANDRA CAYA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Nasdem,"SOFIA MAIPAUW, S.H.",2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Buruh,Soni Priyanto,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PBB,SRI MULYANA,3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Ummat,SUGENG WIYANTO,2
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Buruh,Sugiyanti,2
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,Buruh,"Sulistiyono, S.T.",1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PPP,SYAHRAENI,3
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Perindo,TAMAR BAFADAL,1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,Hanura,"TIURMAIDA TAMPUBOLON, S.S.",3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PSI,TOMMY TENDEAN,1
2024,PAPUA BARAT DAYA,,DPR,,,,,PEREMPUAN,PAPUA BARAT DAYA,PSI,UMI DARYATI,3
2024,PAPUA BARAT DAYA,,DPR,,,,,LAKI - LAKI,PAPUA BARAT DAYA,PKN,YAVED TAMPANI,1
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,Demokrat,AGUS YELEMAKEN,3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,Nasdem,ALBERTIES PAUL YIGIBALOM,3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PKB,"AMIR MAHMUD MADUBUN, S.H., M.H.",2
2024,PAPUA PEGUNUNGAN,,DPR,,,,,PEREMPUAN,PAPUA PEGUNUNGAN,PKB,ANIKE KOGOYA,3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PDIP,"ARIF RIYANTO UOPDANA, S.T.",2
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PKB,ASIS LANI,1
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,Garuda,BENNY MABEL,1
2024,PAPUA PEGUNUNGAN,,DPR,,,,,PEREMPUAN,PAPUA PEGUNUNGAN,Gerindra,CHRISTINE LAURINCE BAWARE,3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PKN,"COSTAN OKTEMKA, S.I.P.",1
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,Perindo,"DAVID SILAK, S.Sos.",3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PSI,Davidson Ricardo Gwijangge,3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,PEREMPUAN,PAPUA PEGUNUNGAN,PKN,"DINCE KOGOYA, S.E.",3
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PKS,"DOMILES WANIMBO, S.I.P.",2
2024,PAPUA PEGUNUNGAN,,DPR,,,,,LAKI - LAKI,PAPUA PEGUNUNGAN,PPP,"Dr. MUHAMMAD YUSUF, S.H., M.H.",2
2024,PAPUA PEGUNUNGAN,,DPR,,,,,PEREMPUAN,PAPUA PEGUNUNGAN,Hanura,DWI NURBISUSEPTI,2
